ROI1,ROI2,meanAN,meanHEALTH,meanHF,meanLF,stdAN,stdHEALTH,stdHF,stdLF,padj HAN,padj H_LF,padj H_HF,padj AN_LF,padj AN_HF,padj_HF_LF,EF HD,EF H_LF,EF H_HF,EF AN_LF,EF AN_HF,EF_HF_LF,t HAN,t H_LF,t H_HF,t AN_LF,t AN_HF,t_HF_LF,ROI1,ROI2,meanAN,meanHEALTH,meanHF,meanLF,stdAN,stdHEALTH,stdHF,stdLF,p HAN,p H_LF,p H_HF,p AN_LF,p AN_HF,p_HF_LF,EF HAN,EF H_LF,EF H_HF,EF AN_LF,EF AN_HF,EF_HF_LF,t HAN,t H_LF,t H_HF,t AN_LF,t AN_HF,t_HF_LF
b'rPCS',b'rV2',0.1666001716989028,0.17180985528802595,0.16664753561429924,0.16642497836408604,0.13576798643476465,0.14251886193960228,0.13570543771036195,0.13754921457598906,1.0,1.0,1.0,1.0,1.0,1.0,-0.03736765779277867,-0.038383871268896176,-0.037036045834904295,0.0012798125214633365,-0.0003483575494594447,-0.001626182407329048,-0.45765847237621626,-0.4701044948073555,-0.4535970719292286,0.015674438220049592,-0.004266491221109968,-0.019916585633234795,b'rPCS',b'rV2',0.1666001716989028,0.17180985528802595,0.16664753561429924,0.16642497836408604,0.13576798643476465,0.14251886193960228,0.13570543771036195,0.13754921457598906,0.6473640610044052,0.6384517546387913,0.6502834198774524,0.9874993478093932,0.9965972657152755,0.9841165577239326,-0.03736765779277867,-0.038383871268896176,-0.037036045834904295,0.0012798125214633365,-0.0003483575494594447,-0.001626182407329048,-0.45765847237621626,-0.4701044948073555,-0.4535970719292286,0.015674438220049592,-0.004266491221109968,-0.019916585633234795
b'rPCS',b'lFEF',0.11703000108829599,0.11330206252640039,0.11653336624225946,0.11555916809994192,0.11225542242388116,0.11039403312208783,0.11217998848448126,0.11139988353928057,1.0,1.0,1.0,1.0,1.0,1.0,0.03343003989814552,0.020319019142134787,0.028986400514717667,0.013130641408249903,0.00441825468056915,-0.008699953126657368,0.4094326991566992,0.24885614486037105,0.35500945370502984,0.16081685722836103,0.05411234760528948,-0.1065522297322083,b'rPCS',b'lFEF',0.11703000108829599,0.11330206252640039,0.11653336624225946,0.11555916809994192,0.11225542242388116,0.11039403312208783,0.11217998848448126,0.11139988353928057,0.6823687567071666,0.8035575032200675,0.7227076792525872,0.8722919592895165,0.9568637271895322,0.9151799523614212,0.03343003989814552,0.020319019142134787,0.028986400514717667,0.013130641408249903,0.00441825468056915,-0.008699953126657368,0.4094326991566992,0.24885614486037105,0.35500945370502984,0.16081685722836103,0.05411234760528948,-0.1065522297322083
b'rPCS',b'lPCI',0.17330003281369097,0.16913205557182326,0.1726239149477462,0.17399170118458354,0.1476011082107963,0.14520237902579822,0.1478446536977379,0.1499560091136082,1.0,1.0,1.0,1.0,1.0,1.0,0.028421008440945097,0.03286987975239326,0.023790672946584136,-0.004641078732542849,0.004569297785947609,0.009170364898725403,0.3480848432782456,0.4025721665000187,0.2913750467828354,-0.056841373754064305,0.05596224029200278,0.11231357378503388,b'rPCS',b'lPCI',0.17330003281369097,0.16913205557182326,0.1726239149477462,0.17399170118458354,0.1476011082107963,0.14520237902579822,0.1478446536977379,0.1499560091136082,0.727898962878127,0.687406854548143,0.7708655355404032,0.9546905424998969,0.9553905800928439,0.9106124694143037,0.028421008440945097,0.03286987975239326,0.023790672946584136,-0.004641078732542849,0.004569297785947609,0.009170364898725403,0.3480848432782456,0.4025721665000187,0.2913750467828354,-0.056841373754064305,0.05596224029200278,0.11231357378503388
b'rPCS',b'lPCM',0.13373235344442375,0.13579907596133245,0.13413864432372608,0.13523425326051008,0.12791971257925036,0.12988973910724427,0.1292134793015204,0.13007083355329888,1.0,1.0,1.0,1.0,1.0,1.0,-0.01600573489337127,-0.004338199452911969,-0.012795335431646416,-0.011623235541226183,-0.003154847691765369,0.008436880782510611,-0.19602941723509867,-0.05313187531027731,-0.15671021447644032,-0.14235498118093207,-0.038638835305112286,0.10333026468922128,b'rPCS',b'lPCM',0.13373235344442375,0.13579907596133245,0.13413864432372608,0.13523425326051008,0.12791971257925036,0.12988973910724427,0.1292134793015204,0.13007083355329888,0.8446537355484341,0.9576445785955225,0.8755261282606235,0.8868475681155317,0.9691912347241841,0.9177354988848944,-0.01600573489337127,-0.004338199452911969,-0.012795335431646416,-0.011623235541226183,-0.003154847691765369,0.008436880782510611,-0.19602941723509867,-0.05313187531027731,-0.15671021447644032,-0.14235498118093207,-0.038638835305112286,0.10333026468922128
b'rPCS',b'lPCS',0.1413807566547063,0.14105084630487294,0.13986069936508025,0.14109514751390387,0.10477559151455024,0.11016071525195144,0.10858986312688353,0.10649565744049712,1.0,1.0,1.0,1.0,1.0,1.0,0.003063760790713147,0.00040821310420820775,-0.010862883936738612,0.002699120492942285,0.014222352203165523,0.011458982477823048,0.03752325315596566,0.004999569058138427,-0.1330426139004269,0.03305733980999001,0.17418752919951844,0.1403433002107986,b'rPCS',b'lPCS',0.1413807566547063,0.14105084630487294,0.13986069936508025,0.14109514751390387,0.10477559151455024,0.11016071525195144,0.10858986312688353,0.10649565744049712,0.9700803224371387,0.9960126050027392,0.894204435289264,0.9736398924796508,0.8617770375706967,0.888436011876109,0.003063760790713147,0.00040821310420820775,-0.010862883936738612,0.002699120492942285,0.014222352203165523,0.011458982477823048,0.03752325315596566,0.004999569058138427,-0.1330426139004269,0.03305733980999001,0.17418752919951844,0.1403433002107986
b'rPCS',b'lPFCCL',0.12956522616168356,0.1396311403077267,0.13445850367322532,0.12872622015423646,0.10906363482790321,0.11332629263636193,0.11025705527443848,0.10774330499698505,1.0,1.0,1.0,1.0,1.0,1.0,-0.09035731297360673,-0.09846003419134716,-0.046188787593887864,0.007726606592350252,-0.044547032187658306,-0.052498457478262976,-1.1066465565714954,-1.2058842191289294,-0.5656948072140962,0.09463121797241411,-0.5455874920755055,-0.6429721655247198,b'rPCS',b'lPFCCL',0.12956522616168356,0.1396311403077267,0.13445850367322532,0.12872622015423646,0.10906363482790321,0.11332629263636193,0.11025705527443848,0.10774330499698505,0.2688917370547447,0.22833903386388207,0.5718134579897962,0.9246394519948425,0.585552971169429,0.5204886168805645,-0.09035731297360673,-0.09846003419134716,-0.046188787593887864,0.007726606592350252,-0.044547032187658306,-0.052498457478262976,-1.1066465565714954,-1.2058842191289294,-0.5656948072140962,0.09463121797241411,-0.5455874920755055,-0.6429721655247198
b'rPCS',b'lPFCDL',0.13424138192318977,0.14214602474896737,0.13927789799331655,0.1360170650657054,0.129676359091898,0.1444335111992803,0.11539306994985722,0.12547464537736372,1.0,1.0,1.0,1.0,1.0,1.0,-0.05749552895045116,-0.04522795629306452,-0.021904022623832304,-0.013893583442290138,-0.04096469048128902,-0.027006906324563016,-0.7041735421001168,-0.5539270751345371,-0.2682683937138395,-0.17016095066195944,-0.5017129457510257,-0.33076570013161627,b'rPCS',b'lPFCDL',0.13424138192318977,0.14214602474896737,0.13927789799331655,0.1360170650657054,0.129676359091898,0.1444335111992803,0.11539306994985722,0.12547464537736372,0.48159882306030477,0.5798358191136698,0.7885852467691866,0.8649411119122361,0.6160541146820264,0.7409373312117125,-0.05749552895045116,-0.04522795629306452,-0.021904022623832304,-0.013893583442290138,-0.04096469048128902,-0.027006906324563016,-0.7041735421001168,-0.5539270751345371,-0.2682683937138395,-0.17016095066195944,-0.5017129457510257,-0.33076570013161627
b'rPCS',b'lPFCDM',0.13659838863517015,0.13483254566147515,0.13677522846216553,0.1353923598217766,0.10855605380885713,0.10589873889355506,0.10859462436073064,0.10661910221384233,1.0,1.0,1.0,1.0,1.0,1.0,0.016439475223002847,0.005259578624429539,0.018082509360942876,0.011190588459781969,-0.0016260123765903895,-0.012829142431694876,0.20134162967741837,0.06441641945950906,0.22146460601705187,0.13705615823971867,-0.019914503190483285,-0.15712426397570517,b'rPCS',b'lPFCDM',0.13659838863517015,0.13483254566147515,0.13677522846216553,0.1353923598217766,0.10855605380885713,0.10589873889355506,0.10859462436073064,0.10661910221384233,0.8404999190993134,0.9486601832439263,0.8248062946968273,0.891032536565857,0.9841182182484816,0.8751999499272836,0.016439475223002847,0.005259578624429539,0.018082509360942876,0.011190588459781969,-0.0016260123765903895,-0.012829142431694876,0.20134162967741837,0.06441641945950906,0.22146460601705187,0.13705615823971867,-0.019914503190483285,-0.15712426397570517
b'rPCS',b'lPFCM',0.16228532324977482,0.15936276846464606,0.16152674166369244,0.16337828570632731,0.1336582037105652,0.12813537256597907,0.13270186397937742,0.13425696458970512,1.0,1.0,1.0,1.0,1.0,1.0,0.02228496818661283,0.03054760397955883,0.016562302214342232,-0.00814538881003049,0.005686372987002829,0.013848009511082164,0.2729340049567878,0.37413021307265976,0.20284594695453206,-0.09976023170575281,0.06964356152651385,0.16960278627679828,b'rPCS',b'lPFCM',0.16228532324977482,0.15936276846464606,0.16152674166369244,0.16337828570632731,0.1336582037105652,0.12813537256597907,0.13270186397937742,0.13425696458970512,0.7849981717424165,0.7084400586417945,0.8393244406499165,0.9205681146969611,0.9445006458159366,0.8653798885056123,0.02228496818661283,0.03054760397955883,0.016562302214342232,-0.00814538881003049,0.005686372987002829,0.013848009511082164,0.2729340049567878,0.37413021307265976,0.20284594695453206,-0.09976023170575281,0.06964356152651385,0.16960278627679828
b'rPCS',b'lPFCORB',0.151656201617786,0.1718051880304822,0.15620636791023876,0.150551258314996,0.12470907662951876,0.1314204858737473,0.13309393132002897,0.12634768497385548,1.0,1.0,1.0,1.0,1.0,1.0,-0.15701799057245378,-0.16460037866374447,-0.11774396960557058,0.008787468548966178,-0.03522205314648155,-0.043507043488254474,-1.923069786698256,-2.0159346959753455,-1.4420632291170972,0.10762407037861214,-0.4313802895103527,-0.532850283816505,b'rPCS',b'lPFCORB',0.151656201617786,0.1718051880304822,0.15620636791023876,0.150551258314996,0.12470907662951876,0.1314204858737473,0.13309393132002897,0.12634768497385548,0.05494582570092252,0.0442535238365693,0.14980803871319748,0.9143300004692805,0.6663473474934645,0.5943351722453926,-0.15701799057245378,-0.16460037866374447,-0.11774396960557058,0.008787468548966178,-0.03522205314648155,-0.043507043488254474,-1.923069786698256,-2.0159346959753455,-1.4420632291170972,0.10762407037861214,-0.4313802895103527,-0.532850283816505
b'rPCS',b'lTCC',0.15718286245625837,0.1603287701854138,0.15756024828683926,0.1600132140943563,0.13385042423511984,0.13005493557604147,0.13295844060803216,0.13295162757943432,1.0,1.0,1.0,1.0,1.0,1.0,-0.02379895137574938,-0.0023954582438652757,-0.021015930700295733,-0.02118135445449995,-0.0028241507190455524,0.01841881455992059,-0.2914764364194686,-0.029338251988066995,-0.2573915334270825,-0.25941755237276204,-0.03458864109187909,0.22558348669375472,b'rPCS',b'lTCC',0.15718286245625837,0.1603287701854138,0.15756024828683926,0.1600132140943563,0.13385042423511984,0.13005493557604147,0.13295844060803216,0.13295162757943432,0.7707880393330343,0.9766046076831519,0.7969650803953467,0.7954023684046596,0.9724193011701459,0.8216024577689623,-0.02379895137574938,-0.0023954582438652757,-0.021015930700295733,-0.02118135445449995,-0.0028241507190455524,0.01841881455992059,-0.2914764364194686,-0.029338251988066995,-0.2573915334270825,-0.25941755237276204,-0.03458864109187909,0.22558348669375472
b'rPCS',b'lTCI',0.11195030860930028,0.11075768386240549,0.11178930746903357,0.11193692142526772,0.09613761531229666,0.09268926041735683,0.09632028210003386,0.09389679811441091,1.0,1.0,1.0,1.0,1.0,1.0,0.012608765422614293,0.012618797806107513,0.010895881685242826,0.00014064741377859026,0.0016703134639913615,0.0015493431849776989,0.15442520785926458,0.1545480789615761,0.13344675213290697,0.001722571986998191,0.020457078486397395,0.01897550119826947,b'rPCS',b'lTCI',0.11195030860930028,0.11075768386240549,0.11178930746903357,0.11193692142526772,0.09613761531229666,0.09268926041735683,0.09632028210003386,0.09389679811441091,0.8773265818885662,0.8772297502615779,0.8938849677167104,0.9986261615545258,0.9836855750477767,0.9848669784553868,0.012608765422614293,0.012618797806107513,0.010895881685242826,0.00014064741377859026,0.0016703134639913615,0.0015493431849776989,0.15442520785926458,0.1545480789615761,0.13344675213290697,0.001722571986998191,0.020457078486397395,0.01897550119826947
b'rPCS',b'lTCS',0.1591205895910232,0.16214019726568354,0.15883806732316003,0.15965382701315092,0.13243997141840888,0.1331128475688444,0.13209437428279303,0.13408433247372062,1.0,1.0,1.0,1.0,1.0,1.0,-0.02270404154115325,-0.018579585579447156,-0.024860540877320522,-0.003994666242203385,0.002132432088720303,0.0061190183673102095,-0.27806658437389026,-0.22755252151009026,-0.3044781993951926,-0.04892446993059707,0.026116852642510444,0.07494236363314115,b'rPCS',b'lTCS',0.1591205895910232,0.16214019726568354,0.15883806732316003,0.15965382701315092,0.13243997141840888,0.1331128475688444,0.13209437428279303,0.13408433247372062,0.7810573602715356,0.8200719101868511,0.7608695269884624,0.9609958235241379,0.9791728479618812,0.940285632694462,-0.02270404154115325,-0.018579585579447156,-0.024860540877320522,-0.003994666242203385,0.002132432088720303,0.0061190183673102095,-0.27806658437389026,-0.22755252151009026,-0.3044781993951926,-0.04892446993059707,0.026116852642510444,0.07494236363314115
b'rPCS',b'lV1',0.15391404508588089,0.15254090642015483,0.1541696255564848,0.15192968273208346,0.11458935944964177,0.11389364965367152,0.11473086386523718,0.11181657551660856,1.0,1.0,1.0,1.0,1.0,1.0,0.011999507897753312,-0.00540674039461344,0.01422412156347627,0.0174986912117644,-0.002225308307502881,-0.01973998448143822,0.14696335756996234,-0.06621877569248547,0.1742091993491807,0.2143143231767352,-0.0272543493687925,-0.2417644475499102,b'rPCS',b'lV1',0.15391404508588089,0.15254090642015483,0.1541696255564848,0.15192968273208346,0.11458935944964177,0.11389364965367152,0.11473086386523718,0.11181657551660856,0.8832104746281295,0.9472257805438394,0.8617600151934403,0.8303750068081726,0.9782659597878691,0.8090455694179722,0.011999507897753312,-0.00540674039461344,0.01422412156347627,0.0174986912117644,-0.002225308307502881,-0.01973998448143822,0.14696335756996234,-0.06621877569248547,0.1742091993491807,0.2143143231767352,-0.0272543493687925,-0.2417644475499102
b'rPCS',b'lV2',0.16347523059971797,0.16538934745093095,0.16366954088197214,0.16545126472141874,0.1334704573816628,0.1386673547436327,0.13231184593811893,0.13659341652267,1.0,1.0,1.0,1.0,1.0,1.0,-0.014041236218915053,0.00044911764332910853,-0.012668616578480552,-0.014608441098635891,-0.0014597233592734994,0.013227903205501367,-0.17196932047114033,0.005500545303188024,-0.15515823182120517,-0.17891613314580418,-0.017877886979207204,0.1620080661020216,b'rPCS',b'lV2',0.16347523059971797,0.16538934745093095,0.16366954088197214,0.16545126472141874,0.1334704573816628,0.1386673547436327,0.13231184593811893,0.13659341652267,0.8635198281983779,0.9956130563838419,0.8767489314400688,0.8580641542002778,0.9857422329484455,0.871354225624981,-0.014041236218915053,0.00044911764332910853,-0.012668616578480552,-0.014608441098635891,-0.0014597233592734994,0.013227903205501367,-0.17196932047114033,0.005500545303188024,-0.15515823182120517,-0.17891613314580418,-0.017877886979207204,0.1620080661020216
b'rPFCCL',b'rPFCDL',0.13569531158235587,0.13614460296986886,0.135758870319266,0.15566085820893155,0.10413915053861796,0.10003259867997953,0.1047046883236799,0.12008577613484182,1.0,1.0,1.0,1.0,1.0,1.0,-0.004392882421233524,0.1762992117392855,-0.003760809802457038,-0.17734001346398834,-0.0006076548387254106,0.17636372181205634,-0.05380160216032023,2.159215554080698,-0.04606032517838472,-2.1719627198253506,-0.0074422214730522985,2.160005637888489,b'rPFCCL',b'rPFCDL',0.13569531158235587,0.13614460296986886,0.135758870319266,0.15566085820893155,0.10413915053861796,0.10003259867997953,0.1047046883236799,0.12008577613484182,0.9571112014422483,0.031230403341801737,0.9632775454484148,0.03025071695570672,0.9940645032070047,0.03116889745023412,-0.004392882421233524,0.1762992117392855,-0.003760809802457038,-0.17734001346398834,-0.0006076548387254106,0.17636372181205634,-0.05380160216032023,2.159215554080698,-0.04606032517838472,-2.1719627198253506,-0.0074422214730522985,2.160005637888489
b'rPFCCL',b'rPFCDM',0.13038198930355158,0.12627086757975767,0.13036672914852085,0.13055757098030563,0.1154510360457167,0.11287890376715282,0.11542415836638624,0.11650250491332736,1.0,1.0,1.0,1.0,1.0,1.0,0.03594801231815004,0.037309205363920836,0.03581883927197371,-0.001511397451861474,0.0001319734685617359,0.001642945528865609,0.4402714372337593,0.4569425792515761,0.4386893969754944,-0.018510762778016564,0.0016163382878074512,0.020121891104538964,b'rPFCCL',b'rPFCDM',0.13038198930355158,0.12627086757975767,0.13036672914852085,0.13055757098030563,0.1154510360457167,0.11287890376715282,0.11542415836638624,0.11650250491332736,0.6598996166625564,0.6478782562405216,0.6610450561883829,0.9852375658657704,0.9987108882363479,0.9839528489894542,0.03594801231815004,0.037309205363920836,0.03581883927197371,-0.001511397451861474,0.0001319734685617359,0.001642945528865609,0.4402714372337593,0.4569425792515761,0.4386893969754944,-0.018510762778016564,0.0016163382878074512,0.020121891104538964
b'rPFCCL',b'rPFCM',0.12943240677232526,0.13458307252984492,0.12942401890315894,0.12920212451227697,0.10582045914741307,0.10798591261686592,0.10580029772785207,0.10278880153368815,1.0,1.0,1.0,1.0,1.0,1.0,-0.04809782228306808,-0.050958105041991754,-0.04818064630230051,0.002203870161904906,7.914041893380215e-05,-0.002123803931379849,-0.5890756116629172,-0.6241067780601328,-0.5900899945907468,0.02699178678005984,0.0009692682220895599,-0.026011179727987645,b'rPFCCL',b'rPFCM',0.12943240677232526,0.13458307252984492,0.12942401890315894,0.12920212451227697,0.10582045914741307,0.10798591261686592,0.10580029772785207,0.10278880153368815,0.5560330096729915,0.5327954706506267,0.5553532207722911,0.9784752897192006,0.9992269592166114,0.9792570988376483,-0.04809782228306808,-0.050958105041991754,-0.04818064630230051,0.002203870161904906,7.914041893380215e-05,-0.002123803931379849,-0.5890756116629172,-0.6241067780601328,-0.5900899945907468,0.02699178678005984,0.0009692682220895599,-0.026011179727987645
b'rPFCCL',b'rPFCORB',0.15890966363668899,0.15479660911860368,0.15890173718366402,0.1521839974134575,0.1331149226237217,0.12625568843365045,0.1331105791089078,0.12818361408585716,1.0,1.0,1.0,1.0,1.0,1.0,0.03165168603889149,-0.02050138340142919,0.031591231291319535,0.051383770481896233,5.9447582519524494e-05,-0.05132408169213864,0.38765240147029106,-0.25108964177333054,0.38691198504989094,0.6293200937046493,0.0007280812180741591,-0.6285890583132974,b'rPFCCL',b'rPFCORB',0.15890966363668899,0.15479660911860368,0.15890173718366402,0.1521839974134575,0.1331149226237217,0.12625568843365045,0.1331105791089078,0.12818361408585716,0.6984112240112637,0.8018310570875569,0.698959014880616,0.5293798566941044,0.9994193180991289,0.5298581361817125,0.03165168603889149,-0.02050138340142919,0.031591231291319535,0.051383770481896233,5.9447582519524494e-05,-0.05132408169213864,0.38765240147029106,-0.25108964177333054,0.38691198504989094,0.6293200937046493,0.0007280812180741591,-0.6285890583132974
b'rPFCCL',b'rTCC',0.1384988572652283,0.13908037838359985,0.1384934752451678,0.14048290458540388,0.12162164040414186,0.12210054075746439,0.12160350742142999,0.12787947389437085,1.0,1.0,1.0,1.0,1.0,1.0,-0.004764030782687077,0.01119939698468754,-0.004808479266750153,-0.015872595171312745,4.418163641906271e-05,0.01591677893565449,-0.05834722268247656,0.13716404019674489,-0.0588916032114504,-0.19439879531740184,0.000541112326139349,0.1949399337051651,b'rPFCCL',b'rTCC',0.1384988572652283,0.13908037838359985,0.1384934752451678,0.14048290458540388,0.12162164040414186,0.12210054075746439,0.12160350742142999,0.12787947389437085,0.9534915447687593,0.8909473014876023,0.9530581200624865,0.8459296542104948,0.9995684353080739,0.8455061826084198,-0.004764030782687077,0.01119939698468754,-0.004808479266750153,-0.015872595171312745,4.418163641906271e-05,0.01591677893565449,-0.05834722268247656,0.13716404019674489,-0.0588916032114504,-0.19439879531740184,0.000541112326139349,0.1949399337051651
b'rPFCCL',b'rTCI',0.13199425475424634,0.1302147844299219,0.1319826620878704,0.12938451764785397,0.10844311336636639,0.1078484884964755,0.10851402817609866,0.10486373490128506,1.0,1.0,1.0,1.0,1.0,1.0,0.016426854636737247,-0.007792690490260561,0.016314474549521764,0.02442506836719389,0.00010668769358751144,-0.024308354194867075,0.2011870596943909,-0.0954405771228863,0.19981069033975385,0.2991447721610965,0.0013066520556190198,-0.29771532132133666,b'rPFCCL',b'rTCI',0.13199425475424634,0.1302147844299219,0.1319826620878704,0.12938451764785397,0.10844311336636639,0.1078484884964755,0.10851402817609866,0.10486373490128506,0.8406207208399461,0.9239968600610914,0.841696566278216,0.7649335191203663,0.9989578785560205,0.7660238480942039,0.016426854636737247,-0.007792690490260561,0.016314474549521764,0.02442506836719389,0.00010668769358751144,-0.024308354194867075,0.2011870596943909,-0.0954405771228863,0.19981069033975385,0.2991447721610965,0.0013066520556190198,-0.29771532132133666
b'rPFCCL',b'rTCS',0.12004578102012498,0.12594995994929212,0.12001486786958533,0.12179586124271305,0.11599914627481317,0.11792634497939193,0.11599601203007526,0.1242360011340523,1.0,1.0,1.0,1.0,1.0,1.0,-0.050393228734970694,-0.034239529642526204,-0.0506577511275274,-0.014536881492457299,0.0002660537042076019,0.014793844924488823,-0.6171884844601861,-0.4193468832854426,-0.6204282088967067,-0.17803971053914386,0.003258479097429952,0.18118685699430176,b'rPFCCL',b'rTCS',0.12004578102012498,0.12594995994929212,0.12001486786958533,0.12179586124271305,0.11599914627481317,0.11792634497939193,0.11599601203007526,0.1242360011340523,0.5373453322053263,0.6751132336171393,0.5352122714660499,0.8587520831522643,0.9974012011259565,0.856282302508864,-0.050393228734970694,-0.034239529642526204,-0.0506577511275274,-0.014536881492457299,0.0002660537042076019,0.014793844924488823,-0.6171884844601861,-0.4193468832854426,-0.6204282088967067,-0.17803971053914386,0.003258479097429952,0.18118685699430176
b'rPFCCL',b'rV1',0.14459805033420087,0.1407698018970054,0.14457395782610064,0.14489242640911332,0.11220786303510064,0.10980143830067993,0.11221023163264528,0.11335121427260182,1.0,1.0,1.0,1.0,1.0,1.0,0.034427730532208746,0.036882618713734286,0.03421069586140107,-0.002605803025629336,0.00021435277254832784,0.002819039310298038,0.4216518640297428,0.45171798113137507,0.4189937430298842,-0.031914438914962144,0.002625274588471323,0.03452603937538805,b'rPFCCL',b'rV1',0.14459805033420087,0.1407698018970054,0.14457395782610064,0.14489242640911332,0.11220786303510064,0.10980143830067993,0.11221023163264528,0.11335121427260182,0.6734306708067841,0.6516359477649862,0.6753711589216828,0.9745509326020956,0.9979062118601856,0.9724691993827277,0.034427730532208746,0.036882618713734286,0.03421069586140107,-0.002605803025629336,0.00021435277254832784,0.002819039310298038,0.4216518640297428,0.45171798113137507,0.4189937430298842,-0.031914438914962144,0.002625274588471323,0.03452603937538805
b'rPFCCL',b'rV2',0.12858078309044038,0.1315519475410683,0.1282645667932836,0.12894291320385876,0.0952969491043055,0.09565042749855036,0.09500966813611075,0.09712061817732477,1.0,1.0,1.0,1.0,1.0,1.0,-0.031068280138104688,-0.027022798575255906,-0.034426487218914135,-0.0037575552834471964,0.0033176825373152337,0.007049112671568551,-0.3805071676210089,-0.33096033965692606,-0.42163663661393175,-0.04602046562372322,0.04063314672482266,0.08633364592365045,b'rPFCCL',b'rV2',0.12858078309044038,0.1315519475410683,0.1282645667932836,0.12894291320385876,0.0952969491043055,0.09565042749855036,0.09500966813611075,0.09712061817732477,0.7037040982959146,0.7407903774246027,0.6734417809746149,0.9633093017474343,0.9676019207808502,0.9312300911516865,-0.031068280138104688,-0.027022798575255906,-0.034426487218914135,-0.0037575552834471964,0.0033176825373152337,0.007049112671568551,-0.3805071676210089,-0.33096033965692606,-0.42163663661393175,-0.04602046562372322,0.04063314672482266,0.08633364592365045
b'rPFCCL',b'lFEF',0.12177058412701233,0.12244607290396244,0.12214808035362852,0.11956214039114961,0.09651206110928769,0.09820255165580721,0.09648035969135405,0.09545598438168844,1.0,1.0,1.0,1.0,1.0,1.0,-0.0069264098811579,-0.029731015114816548,-0.0030560858167588832,0.022969724529636904,-0.0039055060754689553,-0.026900477973075595,-0.08483084979104165,-0.36412908283137385,-0.03742925430608018,0.28132052314950384,-0.047832485361192945,-0.32946222435506745,b'rPFCCL',b'lFEF',0.12177058412701233,0.12244607290396244,0.12214808035362852,0.11956214039114961,0.09651206110928769,0.09820255165580721,0.09648035969135405,0.09545598438168844,0.9324242591329743,0.715890331029456,0.9701552386049337,0.7785618847876427,0.961865716658594,0.7419217057135967,-0.0069264098811579,-0.029731015114816548,-0.0030560858167588832,0.022969724529636904,-0.0039055060754689553,-0.026900477973075595,-0.08483084979104165,-0.36412908283137385,-0.03742925430608018,0.28132052314950384,-0.047832485361192945,-0.32946222435506745
b'rPFCCL',b'lPCI',0.14660753745781926,0.1443408720160415,0.14595318588927825,0.14786362638701825,0.12681048948597873,0.12263369976580822,0.12620773111309266,0.12587996945071067,1.0,1.0,1.0,1.0,1.0,1.0,0.01814087037754788,0.028300883494060042,0.012935614767064027,-0.009925069614254132,0.005163724707390083,0.015131655817089754,0.2221793795748136,0.34661361915200917,0.15842827844258972,-0.12155678108262244,0.06324245352654038,0.18532417857643382,b'rPFCCL',b'lPCI',0.14660753745781926,0.1443408720160415,0.14595318588927825,0.14786362638701825,0.12681048948597873,0.12263369976580822,0.12620773111309266,0.12587996945071067,0.8242501026005649,0.7290035424368875,0.8741728175233917,0.903290877831898,0.949594572406812,0.853037613153012,0.01814087037754788,0.028300883494060042,0.012935614767064027,-0.009925069614254132,0.005163724707390083,0.015131655817089754,0.2221793795748136,0.34661361915200917,0.15842827844258972,-0.12155678108262244,0.06324245352654038,0.18532417857643382
b'rPFCCL',b'lPCM',0.15405894721724617,0.15540194549214134,0.15449544659884165,0.15432991342211697,0.11729841842313095,0.11819357685422446,0.11756674803046159,0.1169073640594016,1.0,1.0,1.0,1.0,1.0,1.0,-0.011386785253984089,-0.009104411391230697,-0.007677149261451939,-0.0023100526178930687,-0.0037108184031329496,-0.0014095918980532658,-0.13945906841454384,-0.11150581158448958,-0.09402549184870988,-0.0282922509640925,-0.04544805807902606,-0.017263904478958727,b'rPFCCL',b'lPCM',0.15405894721724617,0.15540194549214134,0.15449544659884165,0.15432991342211697,0.11729841842313095,0.11819357685422446,0.11756674803046159,0.1169073640594016,0.8891343528058064,0.911252672837146,0.9251204014535936,0.9774385000287199,0.9637653480037878,0.9862318396269536,-0.011386785253984089,-0.009104411391230697,-0.007677149261451939,-0.0023100526178930687,-0.0037108184031329496,-0.0014095918980532658,-0.13945906841454384,-0.11150581158448958,-0.09402549184870988,-0.0282922509640925,-0.04544805807902606,-0.017263904478958727
b'rPFCCL',b'lPCS',0.14171514617037734,0.1424310870926443,0.14202886143257257,0.14160547129267506,0.11724965245583785,0.11538646625530735,0.12021472737508147,0.1182342294242401,1.0,1.0,1.0,1.0,1.0,1.0,-0.006144564076844739,-0.00705568822385356,-0.0034080508904410535,0.0009299233200962465,-0.002637596048346031,-0.003545155554746812,-0.07525523340052588,-0.08641417966302677,-0.0417399284950922,0.01138918817075317,-0.03230382233014523,-0.04341911083961562,b'rPFCCL',b'lPCS',0.14171514617037734,0.1424310870926443,0.14202886143257257,0.14160547129267506,0.11724965245583785,0.11538646625530735,0.12021472737508147,0.1182342294242401,0.9400368069098057,0.9311661009248864,0.9667199554649542,0.99091673752261,0.9742405397615976,0.9653819374538064,-0.006144564076844739,-0.00705568822385356,-0.0034080508904410535,0.0009299233200962465,-0.002637596048346031,-0.003545155554746812,-0.07525523340052588,-0.08641417966302677,-0.0417399284950922,0.01138918817075317,-0.03230382233014523,-0.04341911083961562
