ROI1,ROI2,meanAN,meanHEALTH,meanHF,meanLF,stdAN,stdHEALTH,stdHF,stdLF,padj HAN,padj H_LF,padj H_HF,padj AN_LF,padj AN_HF,padj_HF_LF,EF HAN,EF H_LF,EF H_HF,EF AN_LF,EF AN_HF,EF_HF_LF,t HAN,t H_LF,t H_HF,t AN_LF,t AN_HF,t_HF_LF,ROI1,ROI2,meanAN,meanHEALTH,meanHF,meanLF,stdAN,stdHEALTH,stdHF,stdLF,p HAN,p H_LF,p H_HF,p AN_LF,p AN_HF,p_HF_LF,EF HAN,EF H_LF,EF H_HF,EF AN_LF,EF AN_HF,EF_HF_LF,t HAN,t H_LF,t H_HF,t AN_LF,t AN_HF,t_HF_LF
b'rFEF',b'rTCS',0.1332230719400836,0.13040870201625357,0.1332158574841376,0.13346903033673407,0.11663822062306763,0.11258314878598061,0.11663704676529225,0.1168610468430999,1.0,1.0,1.0,1.0,1.0,1.0,0.02454090815376175,0.02665925280720967,0.02447812664856449,-0.002105757869684212,6.18254646781133e-05,0.0021675348822409652,0.5755353118239172,0.6252148975602663,0.5740629550169037,-0.0493843994916952,0.001449935669423147,0.05083319885815022,b'rFEF',b'rTCS',0.1332230719400836,0.13040870201625357,0.1332158574841376,0.13346903033673407,0.11663822062306763,0.11258314878598061,0.11663704676529225,0.1168610468430999,0.5649882302423301,0.53189492780511,0.5659839389509715,0.9606174472870954,0.9988432506966188,0.9594630550610291,0.02454090815376175,0.02665925280720967,0.02447812664856449,-0.002105757869684212,6.18254646781133e-05,0.0021675348822409652,0.5755353118239172,0.6252148975602663,0.5740629550169037,-0.0493843994916952,0.001449935669423147,0.05083319885815022
b'rFEF',b'rV1',0.15071482213467,0.14982653624212602,0.1507174418940963,0.15050202871856924,0.11691448935293133,0.11691649577238707,0.11691355966893002,0.11650100910509298,1.0,1.0,1.0,1.0,1.0,1.0,0.007594220534236201,0.005785207028964488,0.007616647920022965,0.0018224696947278078,-2.2397384460448018e-05,-0.0018449139914681748,0.1781002583867809,0.13567513111248156,0.1786262272055103,0.04274070288975952,-0.0005252652252605487,-0.04326706830550538,b'rFEF',b'rV1',0.15071482213467,0.14982653624212602,0.1507174418940963,0.15050202871856924,0.11691448935293133,0.11691649577238707,0.11691355966893002,0.11650100910509298,0.8586606512656871,0.8920905321321784,0.8582476614296832,0.9659121150722086,0.9995809466714541,0.9654925722973643,0.007594220534236201,0.005785207028964488,0.007616647920022965,0.0018224696947278078,-2.2397384460448018e-05,-0.0018449139914681748,0.1781002583867809,0.13567513111248156,0.1786262272055103,0.04274070288975952,-0.0005252652252605487,-0.04326706830550538
b'rFEF',b'rV2',0.1236419201481034,0.12403973061755928,0.12379503935084116,0.12424872629347138,0.11613009068580359,0.11660028732753829,0.11649678901540611,0.11686301532124008,1.0,1.0,1.0,1.0,1.0,1.0,-0.0034170768532471732,0.0017895791041251648,-0.0020985247679079205,-0.005206396628385965,-0.0013158358769207643,0.003886531506605789,-0.08013755562499197,0.041969350167196835,-0.04921476821887558,-0.1221008239883655,-0.030859086672251176,0.09114724314817045,b'rFEF',b'rV2',0.1236419201481034,0.12403973061755928,0.12379503935084116,0.12424872629347138,0.11613009068580359,0.11660028732753829,0.11649678901540611,0.11686301532124008,0.9361351491173437,0.9665269435045234,0.9607526136351485,0.902830331149387,0.9753847201488969,0.9273838996329301,-0.0034170768532471732,0.0017895791041251648,-0.0020985247679079205,-0.005206396628385965,-0.0013158358769207643,0.003886531506605789,-0.08013755562499197,0.041969350167196835,-0.04921476821887558,-0.1221008239883655,-0.030859086672251176,0.09114724314817045
b'rFEF',b'lFEF',0.13744090685639637,0.14016923211857646,0.13797169354327005,0.13778033206917387,0.13106517516627703,0.13027174834088628,0.13101938118413592,0.13103448735802697,1.0,1.0,1.0,1.0,1.0,1.0,-0.0208701642876779,-0.018275903444369804,-0.016812897395128985,-0.002588869347761007,-0.004048657918868668,-0.0014598103250793308,-0.48944873742514267,-0.4286079277024172,-0.39429739455203633,-0.06071436794431016,-0.09494944454397765,-0.03423558677552529,b'rFEF',b'lFEF',0.13744090685639637,0.14016923211857646,0.13797169354327005,0.13778033206917387,0.13106517516627703,0.13027174834088628,0.13101938118413592,0.13103448735802697,0.6245728787012512,0.6682505739902075,0.6933997380312115,0.9515922085410128,0.9243636376838458,0.9726923975841546,-0.0208701642876779,-0.018275903444369804,-0.016812897395128985,-0.002588869347761007,-0.004048657918868668,-0.0014598103250793308,-0.48944873742514267,-0.4286079277024172,-0.39429739455203633,-0.06071436794431016,-0.09494944454397765,-0.03423558677552529
b'rFEF',b'lPCI',0.14726251251710695,0.14650216778562303,0.1472477117492698,0.1473401936458483,0.12997374031455675,0.12825870617864457,0.12946247133740757,0.12989027231286365,1.0,1.0,1.0,1.0,1.0,1.0,0.0058860324584452135,0.0064894939973485525,0.0057829696530067665,-0.0005975879947242406,0.00011404737884758765,0.0007128494014526914,0.1380396970296184,0.15219212459221595,0.1356226599952178,-0.014014680741679292,0.0026746481155663915,0.01671780033477201,b'rFEF',b'lPCI',0.14726251251710695,0.14650216778562303,0.1472477117492698,0.1473401936458483,0.12997374031455675,0.12825870617864457,0.12946247133740757,0.12989027231286365,0.8902216883472929,0.879049373278421,0.8921320097237664,0.9888195405507936,0.9978661848220118,0.9866632638178892,0.0058860324584452135,0.0064894939973485525,0.0057829696530067665,-0.0005975879947242406,0.00011404737884758765,0.0007128494014526914,0.1380396970296184,0.15219212459221595,0.1356226599952178,-0.014014680741679292,0.0026746481155663915,0.01671780033477201
b'rFEF',b'lPCM',0.13860041311283286,0.13732817776186407,0.1388912151105457,0.13873816521676216,0.12482562146749379,0.1224870916522451,0.12412737054410974,0.12502436758682237,1.0,1.0,1.0,1.0,1.0,1.0,0.0102833377883103,0.011387532235295645,0.012669915182739326,-0.0011021768066395467,-0.0023351287268706727,-0.0012280012137538827,0.2411656481293922,0.2670613033096401,0.29713584924373343,-0.025848337319869952,-0.054763622908653116,-0.02879918123036756,b'rFEF',b'lPCM',0.13860041311283286,0.13732817776186407,0.1388912151105457,0.13873816521676216,0.12482562146749379,0.1224870916522451,0.12412737054410974,0.12502436758682237,0.8094492279068916,0.7894470148682874,0.7663908730909618,0.9793806535240462,0.9563317586205657,0.977027368388441,0.0102833377883103,0.011387532235295645,0.012669915182739326,-0.0011021768066395467,-0.0023351287268706727,-0.0012280012137538827,0.2411656481293922,0.2670613033096401,0.29713584924373343,-0.025848337319869952,-0.054763622908653116,-0.02879918123036756
b'rFEF',b'lPCS',0.14403289892827809,0.14259257794751132,0.14364932348539822,0.14410370270397696,0.12830128023204512,0.12721600507285905,0.12618782166934575,0.1283078404862461,1.0,1.0,1.0,1.0,1.0,1.0,0.011268538276316575,0.011822175997311767,0.008336546521114105,-0.0005515905640880643,0.0030129999857379736,0.0035690736279952472,0.26427064760704405,0.2772546030659869,0.1955093459256739,-0.012935945373842756,0.07066111308726579,0.08370219596359546,b'rFEF',b'lPCS',0.14403289892827809,0.14259257794751132,0.14364932348539822,0.14410370270397696,0.12830128023204512,0.12721600507285905,0.12618782166934575,0.1283078404862461,0.7915961521545318,0.7816106872023576,0.8450122929975056,0.9896800707449069,0.9436738988639257,0.9333008332569388,0.011268538276316575,0.011822175997311767,0.008336546521114105,-0.0005515905640880643,0.0030129999857379736,0.0035690736279952472,0.26427064760704405,0.2772546030659869,0.1955093459256739,-0.012935945373842756,0.07066111308726579,0.08370219596359546
b'rFEF',b'lPFCCL',0.14228967262135708,0.14129866831605303,0.1420137044174579,0.14249129502925356,0.1272918245631539,0.12572526445488533,0.12632699479004172,0.1271702002189906,1.0,1.0,1.0,1.0,1.0,1.0,0.007829785445526535,0.009427334184718365,0.0056711173830578734,-0.0015839748006539524,0.0021752387300445816,0.003766281002974963,0.1836247452486689,0.22109058416562596,0.13299949174651626,-0.03714750184075237,0.05101387010389704,0.08832711886138679,b'rFEF',b'lPFCCL',0.14228967262135708,0.14129866831605303,0.1420137044174579,0.14249129502925356,0.1272918245631539,0.12572526445488533,0.12632699479004172,0.1271702002189906,0.8543247863791551,0.825042437279055,0.8942059569607278,0.9703707704644152,0.959319103512871,0.9296247318688542,0.007829785445526535,0.009427334184718365,0.0056711173830578734,-0.0015839748006539524,0.0021752387300445816,0.003766281002974963,0.1836247452486689,0.22109058416562596,0.13299949174651626,-0.03714750184075237,0.05101387010389704,0.08832711886138679
b'rFEF',b'lPFCDL',0.15472459798370766,0.1512694136831614,0.13472456882123823,0.15485952873909156,0.14414067557400523,0.13949493352287679,0.11043246278935112,0.14378547597458782,1.0,1.0,0.7722926923031511,1.0,0.10062952574519814,0.08943803028230071,0.024349201013269872,0.025332293853785076,-0.13145126432482954,-0.0009368326282524419,0.1556956166074908,0.15698968375253577,0.5710393808587482,0.5940949516213584,-3.082805409189479,-0.021970672619360285,3.651385869356006,3.6817344340129496,b'rFEF',b'lPFCDL',0.15472459798370766,0.1512694136831614,0.13472456882123823,0.15485952873909156,0.14414067557400523,0.13949493352287679,0.11043246278935112,0.14378547597458782,0.5680313262976666,0.5525097456798036,0.0020760556244708364,0.9824733439808269,0.0002669218189527802,0.0002372361545949621,0.024349201013269872,0.025332293853785076,-0.13145126432482954,-0.0009368326282524419,0.1556956166074908,0.15698968375253577,0.5710393808587482,0.5940949516213584,-3.082805409189479,-0.021970672619360285,3.651385869356006,3.6817344340129496
b'rFEF',b'lPFCDM',0.15059544007766398,0.15139211419115556,0.1505234199711924,0.1507588644698209,0.12955874008013515,0.13016729817374867,0.129678914399151,0.12947182519194653,1.0,1.0,1.0,1.0,1.0,1.0,-0.006131920588621585,-0.004875686962499408,-0.006683166376900901,-0.0012612417541138117,0.0005553773044722044,0.0018162200061585328,-0.14380628483428223,-0.11434499484436425,-0.15673414449869016,-0.02957874100221385,0.013024752307723413,0.04259413470096293,b'rFEF',b'lPFCDM',0.15059544007766398,0.15139211419115556,0.1505234199711924,0.1507588644698209,0.12955874008013515,0.13016729817374867,0.129678914399151,0.12947182519194653,0.8856666225811417,0.9089747591693402,0.8754687707079842,0.9764057054438653,0.9896092270935427,0.9660289398295347,-0.006131920588621585,-0.004875686962499408,-0.006683166376900901,-0.0012612417541138117,0.0005553773044722044,0.0018162200061585328,-0.14380628483428223,-0.11434499484436425,-0.15673414449869016,-0.02957874100221385,0.013024752307723413,0.04259413470096293
b'rFEF',b'lPFCM',0.14689731240266427,0.14902822457177348,0.14624416877004534,0.14682264089551308,0.12971207752073405,0.1298293133092233,0.12892601017007632,0.12943594147265058,1.0,1.0,1.0,1.0,1.0,1.0,-0.016413128775562367,-0.017006354164854257,-0.021508914600949582,0.0005760222729664319,0.0050483180748630285,0.0044759531650700205,-0.38492198938454575,-0.3988343579598561,-0.504428760104951,0.013508919735655328,0.11839355329469513,0.10497040632837994,b'rFEF',b'lPFCM',0.14689731240266427,0.14902822457177348,0.14624416877004534,0.14682264089551308,0.12971207752073405,0.1298293133092233,0.12892601017007632,0.12943594147265058,0.7003324552043134,0.690054001317182,0.6140106737114366,0.9892229953250831,0.9057666518292247,0.9164088689783259,-0.016413128775562367,-0.017006354164854257,-0.021508914600949582,0.0005760222729664319,0.0050483180748630285,0.0044759531650700205,-0.38492198938454575,-0.3988343579598561,-0.504428760104951,0.013508919735655328,0.11839355329469513,0.10497040632837994
b'rFEF',b'lPFCORB',0.15021809750225262,0.1478990597562994,0.1477822889549416,0.15043216772318066,0.1292365922382754,0.13220793113169133,0.12858860590185042,0.12903628873853434,1.0,1.0,1.0,1.0,1.0,1.0,0.017730979264902816,0.019382397962401782,-0.0008950001776029784,-0.0016569515854566225,0.018886388436705846,0.020562220965564492,0.415828322906013,0.45455752433009433,-0.02098961469036889,-0.038858959148450806,0.4429250698483604,0.4822268263692771,b'rFEF',b'lPFCORB',0.15021809750225262,0.1478990597562994,0.1477822889549416,0.15043216772318066,0.1292365922382754,0.13220793113169133,0.12858860590185042,0.12903628873853434,0.6775762255098216,0.6494724851601967,0.983255845272454,0.9690063666477108,0.6578635197668272,0.6296928371564225,0.017730979264902816,0.019382397962401782,-0.0008950001776029784,-0.0016569515854566225,0.018886388436705846,0.020562220965564492,0.415828322906013,0.45455752433009433,-0.02098961469036889,-0.038858959148450806,0.4429250698483604,0.4822268263692771
b'rFEF',b'lTCC',0.1433329781472157,0.14296205558420247,0.14321392106960498,0.1433815048041204,0.1133884032613532,0.11447665059892007,0.11328960245165372,0.11339976203416462,1.0,1.0,1.0,1.0,1.0,1.0,0.0032541163210739626,0.0036796597897982204,0.0022105781937228866,-0.00042775242873863004,0.0010499733908821928,0.00147785956674368,0.07631579238331977,0.08629567134429071,0.05184265399079918,-0.010031683665292094,0.024624058699945415,0.03465887901330191,b'rFEF',b'lTCC',0.1433329781472157,0.14296205558420247,0.14321392106960498,0.1433815048041204,0.1133884032613532,0.11447665059892007,0.11328960245165372,0.11339976203416462,0.9391748074123527,0.9312392393921765,0.958658779082805,0.9919969191126814,0.9803570642613699,0.9723548980485273,0.0032541163210739626,0.0036796597897982204,0.0022105781937228866,-0.00042775242873863004,0.0010499733908821928,0.00147785956674368,0.07631579238331977,0.08629567134429071,0.05184265399079918,-0.010031683665292094,0.024624058699945415,0.03465887901330191
b'rFEF',b'lTCI',0.15097418130382514,0.15042060182222827,0.15107803415796736,0.15081167133639878,0.13441501363026806,0.1334308315313033,0.13442839966515713,0.1347610221311149,1.0,1.0,1.0,1.0,1.0,1.0,0.004131660595147102,0.0029149797180535223,0.00490652403392204,0.0012069124043971695,-0.0007722386512270612,-0.001978097913371142,0.09689602984859712,0.0683623340456195,0.11506818827330184,0.028304604811554366,-0.01811060170030098,-0.04639050813674922,b'rFEF',b'lTCI',0.15097418130382514,0.15042060182222827,0.15107803415796736,0.15081167133639878,0.13441501363026806,0.1334308315313033,0.13442839966515713,0.1347610221311149,0.9228177956097929,0.945503422788589,0.908401584883311,0.9774217775231172,0.9855522641402832,0.9630032160560187,0.004131660595147102,0.0029149797180535223,0.00490652403392204,0.0012069124043971695,-0.0007722386512270612,-0.001978097913371142,0.09689602984859712,0.0683623340456195,0.11506818827330184,0.028304604811554366,-0.01811060170030098,-0.04639050813674922
b'rFEF',b'lTCS',0.11577219117541605,0.11909193006618053,0.11585894592827961,0.11555150174921043,0.11534460989006134,0.11496997084927324,0.11548166492917956,0.11530640070701444,1.0,1.0,1.0,1.0,1.0,1.0,-0.028814720933806662,-0.030735371282729303,-0.0280449846987431,0.0019127519660409598,-0.0007513468273995266,-0.0026630866763368076,-0.6757651059142042,-0.7208083492426897,-0.6577131910749578,0.04485800983075884,-0.01762064500164037,-0.06245491858232979,b'rFEF',b'lTCS',0.11577219117541605,0.11909193006618053,0.11585894592827961,0.11555150174921043,0.11534460989006134,0.11496997084927324,0.11548166492917956,0.11530640070701444,0.499260882200778,0.4711040910861529,0.510791315908273,0.964224561206624,0.9859430861553311,0.9502062401309801,-0.028814720933806662,-0.030735371282729303,-0.0280449846987431,0.0019127519660409598,-0.0007513468273995266,-0.0026630866763368076,-0.6757651059142042,-0.7208083492426897,-0.6577131910749578,0.04485800983075884,-0.01762064500164037,-0.06245491858232979
b'rFEF',b'lV1',0.1472351914162397,0.14693636062025528,0.14723956736940386,0.14715688390913437,0.1277941776656461,0.1260535424384745,0.12772403837095386,0.12761704674700525,1.0,1.0,1.0,1.0,1.0,1.0,0.0023532841732588597,0.0017378352155840108,0.0023884090145912364,0.0006129087399960779,-3.4236020784198603e-05,-0.0006473369613786651,0.05518940586798204,0.040755848415756954,0.05601315641471541,0.014373984067055624,-0.0008029058571992382,-0.015181397427833504,b'rFEF',b'lV1',0.1472351914162397,0.14693636062025528,0.14723956736940386,0.14715688390913437,0.1277941776656461,0.1260535424384745,0.12772403837095386,0.12761704674700525,0.9559925847948151,0.9674942394500213,0.9553364172398213,0.9885329194703916,0.9993594467421416,0.9878888404655736,0.0023532841732588597,0.0017378352155840108,0.0023884090145912364,0.0006129087399960779,-3.4236020784198603e-05,-0.0006473369613786651,0.05518940586798204,0.040755848415756954,0.05601315641471541,0.014373984067055624,-0.0008029058571992382,-0.015181397427833504
