ROI1,ROI2,meanAN,meanHEALTH,meanHF,meanLF,stdAN,stdHEALTH,stdHF,stdLF,padj HAN,padj H_LF,padj H_HF,padj AN_LF,padj AN_HF,padj_HF_LF,EF HAN,EF H_LF,EF H_HF,EF AN_LF,EF AN_HF,EF_HF_LF,t HAN,t H_LF,t H_HF,t AN_LF,t AN_HF,t_HF_LF,ROI1,ROI2,meanAN,meanHEALTH,meanHF,meanLF,stdAN,stdHEALTH,stdHF,stdLF,p HAN,p H_LF,p H_HF,p AN_LF,p AN_HF,p_HF_LF,EF HAN,EF H_LF,EF H_HF,EF AN_LF,EF AN_HF,EF_HF_LF,t HAN,t H_LF,t H_HF,t AN_LF,t AN_HF,t_HF_LF
b'rFEF',b'rPCM',0.14682050168533914,0.14788843873010724,0.1468173854203008,0.14860246805071772,0.1224911404943168,0.1253341400527216,0.12247826083703353,0.1241501722707266,1.0,1.0,1.0,1.0,1.0,1.0,-0.008603525148450409,0.005714429455358607,-0.008629073678413741,-0.014425431634439444,2.5399636907332272e-05,0.014451408049023793,-0.10537123301453197,0.06998718168379484,-0.10568413732497382,-0.176674734118897,0.00031108075037463725,0.17699287892429022,b'rFEF',b'rPCM',0.14682050168533914,0.14788843873010724,0.1468173854203008,0.14860246805071772,0.1224911404943168,0.1253341400527216,0.12247826083703353,0.1241501722707266,0.9161165757679384,0.9442272593890914,0.9158684065846351,0.8598237057941487,0.9997518972196568,0.8595739118407795,-0.008603525148450409,0.005714429455358607,-0.008629073678413741,-0.014425431634439444,2.5399636907332272e-05,0.014451408049023793,-0.10537123301453197,0.06998718168379484,-0.10568413732497382,-0.176674734118897,0.00031108075037463725,0.17699287892429022
b'rFEF',b'rPCM',0.14682050168533914,0.14788843873010724,0.1468173854203008,0.14860246805071772,0.1224911404943168,0.1253341400527216,0.12247826083703353,0.1241501722707266,1.0,1.0,1.0,1.0,1.0,1.0,-0.008603525148450409,0.005714429455358607,-0.008629073678413741,-0.014425431634439444,2.5399636907332272e-05,0.014451408049023793,-0.10537123301453197,0.06998718168379484,-0.10568413732497382,-0.176674734118897,0.00031108075037463725,0.17699287892429022,b'rFEF',b'rPCM',0.14682050168533914,0.14788843873010724,0.1468173854203008,0.14860246805071772,0.1224911404943168,0.1253341400527216,0.12247826083703353,0.1241501722707266,0.9161165757679384,0.9442272593890914,0.9158684065846351,0.8598237057941487,0.9997518972196568,0.8595739118407795,-0.008603525148450409,0.005714429455358607,-0.008629073678413741,-0.014425431634439444,2.5399636907332272e-05,0.014451408049023793,-0.10537123301453197,0.06998718168379484,-0.10568413732497382,-0.176674734118897,0.00031108075037463725,0.17699287892429022
b'rFEF',b'rPCS',0.13165335804521205,0.13031058065250642,0.1316398085256257,0.1312513198142745,0.10386935592783629,0.10250614188340718,0.10386178866503455,0.10382233039124138,1.0,1.0,1.0,1.0,1.0,1.0,0.012990963867857095,0.009103453691000959,0.012860351018738446,0.0038650328737323118,0.0001302348593036691,-0.0037349093850725513,0.15910616371591418,0.11149408220004255,0.15750648954495505,0.04733679189863544,0.0015950447600857386,-0.0457431111447992,b'rFEF',b'rPCS',0.13165335804521205,0.13031058065250642,0.1316398085256257,0.1312513198142745,0.10386935592783629,0.10250614188340718,0.10386178866503455,0.10382233039124138,0.873638951826379,0.9112619695541044,0.874898860593309,0.9622606094262502,0.9987278708901706,0.9635302730083523,0.012990963867857095,0.009103453691000959,0.012860351018738446,0.0038650328737323118,0.0001302348593036691,-0.0037349093850725513,0.15910616371591418,0.11149408220004255,0.15750648954495505,0.04733679189863544,0.0015950447600857386,-0.0457431111447992
b'rFEF',b'rPFCCL',0.13676435000287918,0.1372590771758775,0.13677555703342226,0.13563654599277464,0.10337542073185009,0.10500700754794526,0.10337308560465189,0.10308228852367385,1.0,1.0,1.0,1.0,1.0,1.0,-0.004740196232527262,-0.015567887938351926,-0.0046328683040905965,0.010907043742201989,-0.00010823136539233266,-0.011015552209634148,-0.05805531025177496,-0.190666909108955,-0.05674081695267607,0.13358345885305611,-0.0013255580968796854,-0.13491241074295707,b'rFEF',b'rPFCCL',0.13676435000287918,0.1372590771758775,0.13677555703342226,0.13563654599277464,0.10337542073185009,0.10500700754794526,0.10337308560465189,0.10308228852367385,0.9537239651976386,0.848851276239003,0.954770612242396,0.8937769062095898,0.9989428000357234,0.8927265231599161,-0.004740196232527262,-0.015567887938351926,-0.0046328683040905965,0.010907043742201989,-0.00010823136539233266,-0.011015552209634148,-0.05805531025177496,-0.190666909108955,-0.05674081695267607,0.13358345885305611,-0.0013255580968796854,-0.13491241074295707
b'rFEF',b'rPFCDL',0.1455162044608983,0.137685998483142,0.14456810573878853,0.1505677830081669,0.1322015528247506,0.12458375624207334,0.133193742280693,0.13197177541656757,1.0,1.0,1.0,1.0,1.0,1.0,0.0608578988540436,0.10021197280563286,0.053276940409422664,-0.03818061685311759,0.007132836501098199,0.04517635560923305,0.7453539950515794,1.2273409974573224,0.6525065952987571,-0.4676151467742304,0.08735904923194747,0.5532950984057082,b'rFEF',b'rPFCDL',0.1455162044608983,0.137685998483142,0.14456810573878853,0.1505677830081669,0.1322015528247506,0.12458375624207334,0.133193742280693,0.13197177541656757,0.45635059723111226,0.2201773893327349,0.5143251615587638,0.6402301880840688,0.9304153630801513,0.5802681466960895,0.0608578988540436,0.10021197280563286,0.053276940409422664,-0.03818061685311759,0.007132836501098199,0.04517635560923305,0.7453539950515794,1.2273409974573224,0.6525065952987571,-0.4676151467742304,0.08735904923194747,0.5532950984057082
b'rFEF',b'rPFCDM',0.15152485764957307,0.15208603942597265,0.15152079632102622,0.15162837833309822,0.12277090662172742,0.1225613199836235,0.12276969988202949,0.1229187845517412,1.0,1.0,1.0,1.0,1.0,1.0,-0.0045672392578009905,-0.0037224784805230202,-0.004600315471606663,-0.0008412887477710492,3.302552741457579e-05,0.0008742985209395217,-0.0559370285741009,-0.045590864278861234,-0.05634212780633639,-0.010303640791920445,0.0004044784532600403,0.01070792629585931,b'rFEF',b'rPFCDM',0.15152485764957307,0.15208603942597265,0.15152079632102622,0.15162837833309822,0.12277090662172742,0.1225613199836235,0.12276969988202949,0.1229187845517412,0.9554106562254269,0.9636515708993361,0.9550880784799719,0.9917824659393473,0.9996774077868777,0.9914600454298113,-0.0045672392578009905,-0.0037224784805230202,-0.004600315471606663,-0.0008412887477710492,3.302552741457579e-05,0.0008742985209395217,-0.0559370285741009,-0.045590864278861234,-0.05634212780633639,-0.010303640791920445,0.0004044784532600403,0.01070792629585931
b'rFEF',b'rPFCM',0.12999429549352676,0.13123801568191254,0.1300010010921059,0.13018962819857016,0.10050639535356393,0.10327160207494378,0.1004964110685024,0.10151305671049064,1.0,1.0,1.0,1.0,1.0,1.0,-0.012185135846367113,-0.01022147000952961,-0.012120024541603438,-0.0019305512989780148,-6.661014702770495e-05,0.0018643688623972265,-0.14923682635047933,-0.12518692972254325,-0.14843937898469006,-0.023644328023816944,-0.0008158043595482133,0.02283376202603174,b'rFEF',b'rPFCM',0.12999429549352676,0.13123801568191254,0.1300010010921059,0.13018962819857016,0.10050639535356393,0.10327160207494378,0.1004964110685024,0.10151305671049064,0.8814170765599552,0.9004176367074225,0.882046064251096,0.9811442008149482,0.9993493544349579,0.9817904937418689,-0.012185135846367113,-0.01022147000952961,-0.012120024541603438,-0.0019305512989780148,-6.661014702770495e-05,0.0018643688623972265,-0.14923682635047933,-0.12518692972254325,-0.14843937898469006,-0.023644328023816944,-0.0008158043595482133,0.02283376202603174
b'rFEF',b'rPFCORB',0.11683337841609126,0.12446335247700396,0.11677395288703572,0.11827180775755193,0.10601717484381228,0.11308261302014935,0.10581282881586279,0.09800305585303776,1.0,1.0,1.0,1.0,1.0,1.0,-0.06949609007796903,-0.05841708154547132,-0.07010052917053348,-0.014066480942751237,0.0005601319473602114,0.01466283936926348,-0.8511497990476046,-0.7154602102448024,-0.8585526358344737,-0.17227850393162103,0.0068601872983200226,0.17958237317544126,b'rFEF',b'rPFCORB',0.11683337841609126,0.12446335247700396,0.11677395288703572,0.11827180775755193,0.10601717484381228,0.11308261302014935,0.10581282881586279,0.09800305585303776,0.3950268376799563,0.4746039661187803,0.39093137217622165,0.863276870418481,0.9945286932881918,0.8575412757648471,-0.06949609007796903,-0.05841708154547132,-0.07010052917053348,-0.014066480942751237,0.0005601319473602114,0.01466283936926348,-0.8511497990476046,-0.7154602102448024,-0.8585526358344737,-0.17227850393162103,0.0068601872983200226,0.17958237317544126
b'rFEF',b'rTCC',0.1359736466574483,0.13441115267672904,0.13597191781058793,0.1359791865169734,0.10870714124148853,0.10696429236944366,0.1087019606871585,0.10794724376868714,1.0,1.0,1.0,1.0,1.0,1.0,0.014464935795255103,0.014567872193393267,0.01444928068996091,-5.105444507924972e-05,1.587756012001746e-05,6.698882417253102e-05,0.17715855930247304,0.1784192675594654,0.17696682420327148,-0.0006252866977255465,0.00019445960327203008,0.0008204421884586028,b'rFEF',b'rTCC',0.1359736466574483,0.13441115267672904,0.13597191781058793,0.1359791865169734,0.10870714124148853,0.10696429236944366,0.1087019606871585,0.10794724376868714,0.8594438321361314,0.858454144856039,0.85959436838529,0.9995013019596659,0.9998449085369217,0.9993456555308022,0.014464935795255103,0.014567872193393267,0.01444928068996091,-5.105444507924972e-05,1.587756012001746e-05,6.698882417253102e-05,0.17715855930247304,0.1784192675594654,0.17696682420327148,-0.0006252866977255465,0.00019445960327203008,0.0008204421884586028
b'rFEF',b'rTCI',0.11284923759434391,0.113207045083773,0.11284957850517574,0.11262070263994389,0.10557320320904183,0.10604144179029472,0.10557360029584532,0.10557571290294473,1.0,1.0,1.0,1.0,1.0,1.0,-0.0033760401731940653,-0.005532282805033105,-0.0033728172440257143,0.0021610695338114064,-3.2237492321007444e-06,-0.0021642891806694857,-0.04134787887731404,-0.0677563499255217,-0.04130840621761606,0.026467588282561322,-3.94827033866796e-05,-0.026507020742332563,b'rFEF',b'rTCI',0.11284923759434391,0.113207045083773,0.11284957850517574,0.11262070263994389,0.10557320320904183,0.10604144179029472,0.10557360029584532,0.10557571290294473,0.9670323648936248,0.9460022395851426,0.9670638194366625,0.9788932152101116,0.9999685105277982,0.9788617768583462,-0.0033760401731940653,-0.005532282805033105,-0.0033728172440257143,0.0021610695338114064,-3.2237492321007444e-06,-0.0021642891806694857,-0.04134787887731404,-0.0677563499255217,-0.04130840621761606,0.026467588282561322,-3.94827033866796e-05,-0.026507020742332563
