ROI1,ROI2,meanAN,meanHEALTH,meanHF,meanLF,stdAN,stdHEALTH,stdHF,stdLF,padj HAN,padj H_LF,padj H_HF,padj AN_LF,padj AN_HF,padj_HF_LF,EF HAN,EF H_LF,EF H_HF,EF AN_LF,EF AN_HF,EF_HF_LF,t HAN,t H_LF,t H_HF,t AN_LF,t AN_HF,t_HF_LF,ROI1,ROI2,meanAN,meanHEALTH,meanHF,meanLF,stdAN,stdHEALTH,stdHF,stdLF,p HAN,p H_LF,p H_HF,p AN_LF,p AN_HF,p_HF_LF,EF HAN,EF H_LF,EF H_HF,EF AN_LF,EF AN_HF,EF_HF_LF,t HAN,t H_LF,t H_HF,t AN_LF,t AN_HF,t_HF_LF
b'rFEF',b'rTCS',0.14618182939248967,0.1451587130838433,0.14616400061073415,0.14615329576515856,0.12505956292702647,0.12148726189107427,0.12506067557216033,0.12583410349355362,1.0,1.0,1.0,1.0,1.0,1.0,0.008284856162107484,0.00802818094167495,0.00814044734543099,0.00022707544798351064,0.00014232388728182112,-8.5190600896889e-05,0.10146835094758144,0.09832473434920089,0.09969971137149881,0.002781094903367522,0.0017431045102492503,-0.0010433675153923249,b'rFEF',b'rTCS',0.14618182939248967,0.1451587130838433,0.14616400061073415,0.14615329576515856,0.12505956292702647,0.12148726189107427,0.12506067557216033,0.12583410349355362,0.9192126920336642,0.9217073861855256,0.9206161429138884,0.9977819376567311,0.998609785843328,0.9991678612761689,0.008284856162107484,0.00802818094167495,0.00814044734543099,0.00022707544798351064,0.00014232388728182112,-8.5190600896889e-05,0.10146835094758144,0.09832473434920089,0.09969971137149881,0.002781094903367522,0.0017431045102492503,-0.0010433675153923249
b'rFEF',b'rV1',0.14894206829602202,0.1460041759112811,0.14895251846825763,0.14924807390451747,0.1117608535408444,0.11009185432740201,0.11176377541296671,0.11188542363148576,1.0,1.0,1.0,1.0,1.0,1.0,0.02644014440641047,0.029177592453196715,0.02653384073063088,-0.0027319491288096817,-9.334757240357144e-05,0.0026386178917685316,0.3238243126060423,0.3573510671660661,0.3249718535316142,-0.03345940684412377,-0.0011432696055812914,0.03231633730505596,b'rFEF',b'rV1',0.14894206829602202,0.1460041759112811,0.14895251846825763,0.14924807390451747,0.1117608535408444,0.11009185432740201,0.11176377541296671,0.11188542363148576,0.7461842694122023,0.7209550815852144,0.7453160306618556,0.9733194010860793,0.9990881843052873,0.9742305636473112,0.02644014440641047,0.029177592453196715,0.02653384073063088,-0.0027319491288096817,-9.334757240357144e-05,0.0026386178917685316,0.3238243126060423,0.3573510671660661,0.3249718535316142,-0.03345940684412377,-0.0011432696055812914,0.03231633730505596
b'rFEF',b'rV2',0.11700236128359624,0.11819329726310178,0.1169548564755875,0.11788698303067446,0.1141911227842446,0.11570881889326437,0.11409745632264534,0.11495947391906541,1.0,1.0,1.0,1.0,1.0,1.0,-0.010342964979021515,-0.0026514408653999463,-0.010759885498386112,-0.0077079544631484176,0.00041548783065058643,0.008125186375633203,-0.12667493313039413,-0.03247338601696661,-0.13178114580909125,-0.09440277697660936,0.005088665897149227,0.09951280342657581,b'rFEF',b'rV2',0.11700236128359624,0.11819329726310178,0.1169548564755875,0.11788698303067446,0.1141911227842446,0.11570881889326437,0.11409745632264534,0.11495947391906541,0.8992402665525998,0.9741053750949118,0.8952017247023591,0.9248208320116518,0.9959415466292436,0.9207644726661112,-0.010342964979021515,-0.0026514408653999463,-0.010759885498386112,-0.0077079544631484176,0.00041548783065058643,0.008125186375633203,-0.12667493313039413,-0.03247338601696661,-0.13178114580909125,-0.09440277697660936,0.005088665897149227,0.09951280342657581
b'rFEF',b'lFEF',0.1330281933043114,0.13616673734086593,0.13409857627902871,0.1330754653096312,0.11279041821336709,0.11294550526875385,0.11287740779435301,0.11279084876612804,1.0,1.0,1.0,1.0,1.0,1.0,-0.027760827569228732,-0.027342648458004947,-0.018286108593751786,-0.000418413758472847,-0.00947053422261292,-0.00905226372125986,-0.3399993119099912,-0.334877684692047,-0.2239581771790716,-0.005124501048092984,-0.11598988218483704,-0.11086713567097158,b'rFEF',b'lFEF',0.1330281933043114,0.13616673734086593,0.13409857627902871,0.1330754653096312,0.11279041821336709,0.11294550526875385,0.11287740779435301,0.11279084876612804,0.7339764348816684,0.7378347850572975,0.8228663380967666,0.9959129666396462,0.9076994999523129,0.9117589054284191,-0.027760827569228732,-0.027342648458004947,-0.018286108593751786,-0.000418413758472847,-0.00947053422261292,-0.00905226372125986,-0.3399993119099912,-0.334877684692047,-0.2239581771790716,-0.005124501048092984,-0.11598988218483704,-0.11086713567097158
b'rFEF',b'lPCI',0.15703885042810672,0.15526712674984275,0.15744325309908933,0.15689799662966328,0.13952899230194146,0.14074075334714065,0.13987555889607264,0.1394989995283658,1.0,1.0,1.0,1.0,1.0,1.0,0.012621781954207519,0.01161957569801532,0.015483676635139245,0.0010079192730516715,-0.00288991565540041,-0.0038968935373347043,0.15458462716238563,0.14231015743890604,0.18963553549172563,0.01234443960446773,-0.03539409377705915,-0.04772700374209706,b'rFEF',b'lPCI',0.15703885042810672,0.15526712674984275,0.15744325309908933,0.15689799662966328,0.13952899230194146,0.14074075334714065,0.13987555889607264,0.1394989995283658,0.8772009478986026,0.8868829564593541,0.8496590878834609,0.9901549294824852,0.9717773053451825,0.9619497475040668,0.012621781954207519,0.01161957569801532,0.015483676635139245,0.0010079192730516715,-0.00288991565540041,-0.0038968935373347043,0.15458462716238563,0.14231015743890604,0.18963553549172563,0.01234443960446773,-0.03539409377705915,-0.04772700374209706
b'rFEF',b'lPCM',0.1469747280631401,0.14537872707522348,0.14810725980085002,0.14748951943135855,0.1311095635301504,0.1326635128402346,0.1317967641866045,0.13107725772255416,1.0,1.0,1.0,1.0,1.0,1.0,0.012080923032890257,0.01597957960826928,0.02060019581032713,-0.003920354654484297,-0.008601076715321392,-0.004692039390336329,0.1479604852620886,0.19570908172221416,0.25229984168360653,-0.04801434257115787,-0.10534124595535486,-0.05746551179681736,b'rFEF',b'lPCM',0.1469747280631401,0.14537872707522348,0.14810725980085002,0.14748951943135855,0.1311095635301504,0.1326635128402346,0.1317967641866045,0.13107725772255416,0.8824238281919552,0.8449043575075643,0.8008960024525911,0.9617208429830417,0.916140359392905,0.9541935742439783,0.012080923032890257,0.01597957960826928,0.02060019581032713,-0.003920354654484297,-0.008601076715321392,-0.004692039390336329,0.1479604852620886,0.19570908172221416,0.25229984168360653,-0.04801434257115787,-0.10534124595535486,-0.05746551179681736
b'rFEF',b'lPCS',0.15210212644254095,0.15246761711060994,0.15433938025431962,0.15209601641078135,0.14463646445066713,0.14636059494705408,0.14599190793242423,0.14497077306510484,1.0,1.0,1.0,1.0,1.0,1.0,-0.002507754579505788,-0.002546767479744973,0.012783468108709239,4.212488514602579e-05,-0.015370128070630939,-0.015394469029314902,-0.03071359559958485,-0.031191404094445388,0.15656487004739575,0.0005159223704055482,-0.1882448552713714,-0.1885429699145008,b'rFEF',b'lPCS',0.15210212644254095,0.15246761711060994,0.15433938025431962,0.15209601641078135,0.14463646445066713,0.14636059494705408,0.14599190793242423,0.14497077306510484,0.9755081961810957,0.9751273023177632,0.8756406321696828,0.9995885255813333,0.8507485727563967,0.8505150000457388,-0.002507754579505788,-0.002546767479744973,0.012783468108709239,4.212488514602579e-05,-0.015370128070630939,-0.015394469029314902,-0.03071359559958485,-0.031191404094445388,0.15656487004739575,0.0005159223704055482,-0.1882448552713714,-0.1885429699145008
b'rFEF',b'lPFCCL',0.16861664433167087,0.16847886177404048,0.16933291457414554,0.16865522635736588,0.13626244233478396,0.1320701952916943,0.13484061259745647,0.13611461319549642,1.0,1.0,1.0,1.0,1.0,1.0,0.0010251152833455268,0.0013129034395521655,0.00638851811193747,-0.0002828260471152421,-0.005275231060963507,-0.004993816326497772,0.012555046858625693,0.016079717542238914,0.07824304793387693,-0.0034638975070034874,-0.06460812187320668,-0.06116150934549731,b'rFEF',b'lPFCCL',0.16861664433167087,0.16847886177404048,0.16933291457414554,0.16865522635736588,0.13626244233478396,0.1320701952916943,0.13484061259745647,0.13611461319549642,0.9899869724811583,0.9871761576616376,0.9376608927188119,0.9972373703815263,0.9485076091350677,0.9512510184330794,0.0010251152833455268,0.0013129034395521655,0.00638851811193747,-0.0002828260471152421,-0.005275231060963507,-0.004993816326497772,0.012555046858625693,0.016079717542238914,0.07824304793387693,-0.0034638975070034874,-0.06460812187320668,-0.06116150934549731
b'rFEF',b'lPFCDL',0.16993101283913647,0.15743971340404908,0.1427132405349091,0.16923791441671318,0.15105054009752067,0.14273962965072606,0.11572713739567758,0.150035768981671,1.0,1.0,1.0,1.0,1.0,1.0,0.08485972501030323,0.08043616535364327,-0.11314622631282308,0.004596279161795472,0.20194544410329948,0.1976385277585903,1.0393151299406944,0.9851378099128041,-1.3857526039394208,0.05629269330893036,2.4733164696641285,2.4205677326171764,b'rFEF',b'lPFCDL',0.16993101283913647,0.15743971340404908,0.1427132405349091,0.16923791441671318,0.15105054009752067,0.14273962965072606,0.11572713739567758,0.150035768981671,0.29907823299219155,0.32495479411420247,0.16633902493978028,0.955127442437841,0.013663295484768818,0.015793130349400084,0.08485972501030323,0.08043616535364327,-0.11314622631282308,0.004596279161795472,0.20194544410329948,0.1976385277585903,1.0393151299406944,0.9851378099128041,-1.3857526039394208,0.05629269330893036,2.4733164696641285,2.4205677326171764
b'rFEF',b'lPFCDM',0.15147810015070584,0.1526519493641501,0.15143931607410882,0.15166986365817384,0.12324372319660648,0.12430719434605107,0.12330317321219587,0.12288897342886405,1.0,1.0,1.0,1.0,1.0,1.0,-0.009467792428076594,-0.00793241580806398,-0.00977827065412863,-0.0015556115755311203,0.0003140934398360419,0.001869780939387305,-0.11595630219686928,-0.09715185578671927,-0.11975886834722917,-0.01905227299009129,0.0038468432957693504,0.02290004616140349,b'rFEF',b'lPFCDM',0.15147810015070584,0.1526519493641501,0.15143931607410882,0.15166986365817384,0.12324372319660648,0.12430719434605107,0.12330317321219587,0.12288897342886405,0.9077261019105687,0.9226383519560694,0.9047143877796426,0.9848057601165012,0.9969319536048704,0.9817376426017144,-0.009467792428076594,-0.00793241580806398,-0.00977827065412863,-0.0015556115755311203,0.0003140934398360419,0.001869780939387305,-0.11595630219686928,-0.09715185578671927,-0.11975886834722917,-0.01905227299009129,0.0038468432957693504,0.02290004616140349
